"site","x","y","date","doy","t","snow","camera","start_date","ndvi","irg","grass_forb","tree","shrub_tree","elev","livestock","live_date","live_cov","live_pres","end_date","photos","ok","peak_irg","days_to_peak","elev_doy","elev_doy2","ndvi_grass_forb","irg_grass_forb"
43,474217.716557536,4430077.90125056,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.219911262392998,0.0606628395617008,0.29,0.04,0.47,7559,0,"2019-06-15",0,0,NA,NA,0,"2019-05-05",50,566925,42519375,0.0637742660939693,0.0175922234728932
44,474507.651691554,4430449.4132784,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.292757868766785,0.00206061010248959,0.41,0.07,0.38,7579,0,NA,0,0,NA,NA,0,"2019-05-12",57,568425,42631875,0.120030726194382,0.000844850142020732
45,475193.814333798,4431395.34962879,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.327265918254852,0.001806412008591,0.43,0,0.37,7736,0,"2019-06-26",0,0,NA,NA,0,"2019-05-16",61,580200,43515000,0.140724344849586,0.000776757163694128
46,474943.451099295,4430919.45918153,"2019-03-16",75,2,TRUE,"reconyx","2019-05-05",0.306265264749527,0.07216926664114,0.11,0.15,0.71,7595,0,"2019-06-28",0,0,NA,NA,0,"2019-05-12",57,569625,42721875,0.033689179122448,0.0079386193305254
47,473944.869751219,4430392.93936144,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.293740153312683,0.625728487968445,0.27,0.12,0.53,7756,0,"2019-06-08",0,0,NA,NA,0,"2019-04-18",33,581700,43627500,0.0793098413944244,0.16894669175148
49,473060.278051153,4430862.85657797,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.0902733579277992,0.00440914323553443,0.15,0.32,0.69,8048,0,"2019-06-09",0,0,NA,NA,0,"2019-05-11",56,603600,45270000,0.0135410036891699,0.000661371485330164
51,473011.589760438,4429862.65518442,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.277590811252594,0.575665354728699,0.19,0.15,0.57,7497,0,"2019-06-10",0,0,NA,NA,0,"2019-04-22",37,562275,42170625,0.0527422541379929,0.109376417398453
52,472156.563651556,4430228.68329321,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.156737059354782,0.133486866950989,0.27,0.07,0.42,7530,0,"2019-06-12",0,0,NA,NA,0,"2019-05-02",47,564750,42356250,0.0423190060257912,0.036041454076767
53,469943.268518131,4431893.90199945,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.341169416904449,0.514380216598511,0.19,0.58,0.68,7953,0,NA,0,0,NA,NA,0,"2019-05-02",47,596475,44735625,0.0648221892118454,0.097732241153717
54,470175.678318467,4432005.20018076,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.222695276141167,0.00276530929841101,0.22,0.03,0.66,7874,0,NA,0,0,NA,NA,0,"2019-05-18",63,590550,44291250,0.0489929607510567,0.000608368045650423
56,471405.207551758,4431229.2958314,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-05",0.173991128802299,0.0056190574541688,0.12,0.51,0.79,7415,0,NA,0,0,NA,NA,0,"2019-05-09",54,556125,41709375,0.0208789354562759,0.000674286894500256
57,476418.334196416,4434089.12096484,"2019-03-16",75,2,TRUE,"reconyx","2019-05-13",0.203639149665833,0.0534945204854012,0.12,0.2,0.68,7349,0,"2019-06-18",0,0,NA,NA,0,"2019-05-05",50,551175,41338125,0.0244366979598999,0.00641934245824814
58,476039.862969375,4437614.7759461,"2019-03-16",75,2,TRUE,"reconyx","2019-05-13",0.278216749429703,0.788152396678925,0.08,0.15,0.74,7119,0,"2019-06-19",0,0,NA,NA,0,"2019-04-13",28,533925,40044375,0.0222573399543762,0.063052191734314
60,474910.929889099,4437472.13694869,"2019-03-16",75,2,TRUE,"reconyx","2019-05-13",0.00508695747703314,0.0397753529250622,0.19,0.08,0.57,7175,0,NA,0,0,NA,NA,0,"2019-05-03",48,538125,40359375,0.000966521920636296,0.00755731705576181
61,474448.244712273,4437313.96195468,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-13",0.234546884894371,0.203257471323013,0.03,0.19,0.81,7418,0,NA,0,0,"2019-05-13",NA,0,"2019-05-01",46,556350,41726250,0.00703640654683113,0.0060977241396904
64,476439.416660023,4436017.55487851,"2019-03-16",75,2,TRUE,"reconyx","2019-05-13",0.282051086425781,0.462083041667938,0.05,0.38,0.78,7421,0,"2019-06-15",0,0,NA,NA,0,"2019-04-26",41,556575,41743125,0.0141025543212891,0.0231041520833969
68,475212.856307668,4440068.17140277,"2019-03-16",75,2,TRUE,"reconyx","2019-05-14",0.306740015745163,0.790397703647614,0.27,0,0.44,6988,0,NA,0,0,NA,NA,0,"2019-04-14",29,524100,39307500,0.082819804251194,0.213407379984856
70,475099.516850295,4441522.45223653,"2019-03-16",75,2,TRUE,"reconyx","2019-05-14",0.311133652925491,0.737712979316711,0.25,0.09,0.52,7139,0,NA,0,0,NA,NA,0,"2019-04-19",34,535425,40156875,0.0777834132313728,0.184428244829178
75,474303.977306359,4444344.47723311,"2019-03-16",75,2,TRUE,"reconyx","2019-05-14",0.214061498641968,0.257937282323837,0.3,0.03,0.33,6765,0,NA,0,0,NA,NA,0,"2019-05-01",46,507375,38053125,0.0642184495925903,0.0773811846971512
77,473060.592436908,4444249.01647345,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-14",0.343424499034882,0.846278071403503,0.24,0.07,0.51,6886,0,NA,0,0,NA,NA,0,"2019-04-10",25,516450,38733750,0.0824218797683716,0.203106737136841
81,478196.133642699,4431003.55389124,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-14",0.231126621365547,5.3324552027334e-06,0.28,0.17,0.31,7956,0,NA,0,0,NA,NA,0,"2019-05-19",64,596700,44752500,0.0647154539823532,1.49308745676535e-06
83,479005.044090071,4430367.40261498,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-14",0.307396858930588,0.293790698051453,0.33,0.08,0.4,8146,0,NA,0,0,NA,NA,0,"2019-05-09",54,610950,45821250,0.101440963447094,0.0969509303569794
85,479497.52637498,4431170.97041472,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-14",0.155567839741707,0.00118464243132621,0.25,0.45,0.55,8396,0,NA,0,0,NA,NA,0,"2019-05-23",68,629700,47227500,0.0388919599354267,0.000296160607831553
86,475967.395241418,4431281.42786776,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-14",0.326390534639359,0.650687515735626,0.22,0.04,0.5,7592,0,"2019-06-21",0,0,"2019-07-17",NA,0,"2019-04-26",41,569400,42705000,0.0718059176206589,0.143151253461838
87,473601.059366655,4444597.7444406,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-15",0.354977875947952,0.717486977577209,0.18,0.16,0.64,6985,0,NA,0,0,NA,NA,0,"2019-04-18",33,523875,39290625,0.0638960176706314,0.129147655963898
90,475607.263896357,4445646.90393752,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-15",0.36408805847168,0.689444124698639,0.28,0.26,0.51,6972,0,NA,0,0,NA,NA,0,"2019-04-23",38,522900,39217500,0.10194465637207,0.193044354915619
91,476009.044849871,4445833.42215444,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-15",0.393692910671234,0.671599209308624,0.25,0.07,0.54,7008,0,NA,0,0,"2019-07-10",NA,0,"2019-04-24",39,525600,39420000,0.0984232276678085,0.167899802327156
98,471987.899422272,4447565.33983438,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-15",0.441659927368164,0.990723192691803,0.23,0.22,0.56,6486,0,NA,0,0,NA,NA,0,"2019-03-22",6,486450,36483750,0.101581783294678,0.227866334319115
99,472028.592139171,4448139.59099133,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-15",0.349769294261932,0.359746962785721,0.27,0.14,0.53,6539,0,NA,0,0,NA,NA,0,"2019-05-02",47,490425,36781875,0.0944377094507217,0.0971316799521446
100,472357.440490119,4449065.52764319,"2019-03-16",75,2,TRUE,"cuddeback","2019-05-15",0.326655119657516,0.0189721044152975,0.21,0.23,0.6,6713,0,NA,0,0,NA,NA,0,"2019-05-18",63,503475,37760625,0.0685975751280785,0.00398414192721248
2,469395.997849251,4437169.39061862,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-15",0.316528081893921,0.603544056415558,0.07,0.17,0.61,5594,0,NA,0,0,NA,0,1,"2019-04-24",38,425144,32310944,0.0221569657325745,0.0422480839490891
3,469911.267525789,4437400.86066775,"2019-03-17",76,3,TRUE,"reconyx","2019-03-15",0.385352998971939,0.983750760555267,0.22,0.1,0.42,5673,0,NA,0,0,NA,0,1,"2019-03-25",8,431148,32767248,0.0847776597738266,0.216425167322159
4,470374.753847107,4437827.69500278,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-15",0.324924618005753,0.366082161664963,0.09,0.27,0.49,5712,0,NA,0,0,NA,0,1,"2019-04-20",34,434112,32992512,0.0292432156205177,0.0329473945498467
5,465246.477614218,4436631.73802455,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-15",0.381931215524673,0.93131011724472,0.32,0.05,0.37,5295,0,NA,0,0,"2019-03-25",1,1,"2019-04-02",16,402420,30583920,0.122217988967896,0.298019237518311
6,465010.116263073,4436536.70305286,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-15",0.296762585639954,0.219539687037468,0.19,0.27,0.38,5335,0,NA,0,0,NA,0,1,"2019-04-15",29,405460,30814960,0.0563848912715912,0.0417125405371189
7,464676.364582064,4436439.24229618,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-15",0.369042098522186,0.993562579154968,0.12,0.33,0.56,5292,0,NA,0,0,NA,78,1,"2019-03-15",2,402192,30566592,0.0442850518226624,0.119227509498596
8,464374.182084552,4436420.67604753,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-15",0.348966538906097,0.940278232097626,0.06,0.41,0.44,5315,0,NA,0,0,"2019-04-07",0,1,"2019-03-30",13,403940,30699440,0.0209379923343658,0.0564166939258575
9,463894.214797886,4436347.57933235,"2019-03-17",76,3,TRUE,"reconyx","2019-03-15",0.27869588136673,0.682504773139954,0.46,0.05,0.21,5358,0,NA,0,0,NA,32,1,"2019-04-03",17,407208,30947808,0.128200105428696,0.313952195644379
10,473087.375184713,4427741.43898561,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.241972893476486,0.0325921326875687,0.34,0.02,0.39,6545,0,NA,0,0,NA,NA,0,"2019-04-21",35,497420,37803920,0.0822707837820053,0.0110813251137733
11,472622.977052633,4427661.84966271,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.202428013086319,0.0704411566257477,0.23,0,0.39,6453,0,NA,0,0,NA,NA,0,"2019-04-21",35,490428,37272528,0.0465584430098534,0.016201466023922
12,472438.945013843,4427216.77048094,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.229665115475655,0.461676120758057,0.2,0,0.32,6260,0,NA,0,0,NA,NA,0,"2019-04-10",24,475760,36157760,0.0459330230951309,0.0923352241516113
13,472196.547993965,4426855.81868924,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.234509572386742,0.00870446488261223,0.31,0.01,0.38,6155,0,NA,0,0,NA,NA,0,"2019-04-18",32,467780,35551280,0.0726979674398899,0.00269838411360979
14,471763.802712756,4426258.61079887,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.201107501983643,0.0541652962565422,0.24,0.01,0.28,5984,0,NA,0,0,NA,NA,0,"2019-04-29",43,454784,34563584,0.0482658004760742,0.0129996711015701
15,464556.872008565,4428568.55248679,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.259895324707031,0.560491859912872,0.57,0.03,0.15,5906,0,NA,0,0,NA,NA,0,"2019-03-30",13,448856,34113056,0.148140335083008,0.319480360150337
17,463834.779199141,4428317.33251635,"2019-03-17",76,3,TRUE,"reconyx","2019-03-23",0.268842816352844,0.261884599924088,0.37,0.04,0.18,5715,0,NA,0,0,NA,NA,0,"2019-04-19",33,434340,33009840,0.0994718420505524,0.0968973019719124
18,463293.618828761,4428246.89074715,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.261294454336166,0.346246600151062,0.42,0.02,0.11,5620,0,NA,0,0,NA,NA,0,"2019-04-20",34,427120,32461120,0.10974367082119,0.145423572063446
19,463075.959070344,4427842.8180706,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.295250713825226,0.732148110866547,0.5,0.05,0.33,5433,0,NA,0,0,"2019-04-10",NA,0,"2019-04-06",20,412908,31381008,0.147625356912613,0.366074055433273
20,463136.599968315,4427603.11135151,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-23",0.244755834341049,0.426636695861816,0.25,0.12,0.24,5390,0,NA,0,0,NA,NA,0,"2019-04-07",21,409640,31132640,0.0611889585852623,0.106659173965454
21,461482.143922177,4437715.80228377,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-24",0.312121599912643,0.00102314865216613,0.59,0.05,0.21,5866,0,NA,0,0,"2019-06-06",NA,0,"2019-04-04",18,445816,33882016,0.18415174394846,0.000603657704778016
22,470924.457736472,4439677.72600029,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-24",0.291642278432846,0.0203737448900938,0.19,0.14,0.61,5853,0,NA,0,0,"2019-05-04",NA,0,"2019-05-05",49,444828,33806928,0.0554120329022408,0.00387101152911782
23,470789.541103223,4439080.31891039,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-24",0.270087987184525,0.143174096941948,0.23,0.12,0.47,5804,0,NA,0,0,NA,NA,0,"2019-04-20",34,441104,33523904,0.0621202370524406,0.032930042296648
24,470650.158681729,4438501.68986585,"2019-03-17",76,3,TRUE,"cuddeback","2019-03-24",0.28861328959465,0.218656271696091,0.09,0.15,0.83,5732,0,NA,0,0,NA,NA,0,"2019-04-24",38,435632,33108032,0.0259751960635185,0.0196790644526482
25,473892.440321042,4428990.62265592,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.281617015600204,0.181359812617302,0.38,0.02,0.28,7172,0,NA,0,0,"2019-04-19",NA,0,"2019-04-26",40,545072,41425472,0.107014465928078,0.0689167287945747
26,474250.414242703,4429023.58781604,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.32409331202507,0.739894807338715,0.39,0,0.27,7103,0,NA,0,0,NA,NA,0,"2019-04-16",30,539828,41026928,0.126396391689777,0.288558974862099
27,474053.26162411,4428422.90349642,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.316242337226868,0.815710604190826,0.39,0,0.26,6827,0,"2019-06-08",0,0,NA,NA,0,"2019-04-12",26,518852,39432752,0.123334511518478,0.318127135634422
28,474014.762903606,4427921.90669008,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.263188004493713,0.69688218832016,0.31,0.02,0.16,6713,0,NA,0,0,NA,NA,0,"2019-04-23",37,510188,38774288,0.0815882813930511,0.21603347837925
29,473606.804322914,4427668.58469451,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.217437252402306,0.4172443151474,0.35,0,0.24,6631,0,"2019-06-07",0,0,"2019-05-16",NA,0,"2019-04-24",38,503956,38300656,0.0761030383408069,0.14603551030159
31,471240.724110467,4441784.41380664,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.320866495370865,0.366395860910416,0.2,0.19,0.59,6066,0,NA,0,0,"2019-04-24",NA,0,"2019-04-27",41,461016,35037216,0.064173299074173,0.0732791721820831
33,471125.168290569,4440661.58921813,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.37009409070015,0.76316624879837,0.18,0.16,0.62,5935,0,NA,0,0,NA,NA,0,"2019-04-10",24,451060,34280560,0.0666169363260269,0.137369924783707
34,471129.354014084,4440239.23976107,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-05",0.320419102907181,0.367610394954681,0.24,0.26,0.35,5932,0,NA,0,0,"2019-04-24",NA,0,"2019-04-22",36,450832,34263232,0.0769005846977234,0.0882264947891235
35,465174.398912665,4428790.6834225,"2019-03-17",76,3,TRUE,"cuddeback","2019-04-06",0.273458987474442,0.573267579078674,0.14,0.24,0.59,5997,0,NA,0,0,NA,NA,0,"2019-03-27",10,455772,34638672,0.0382842582464218,0.0802574610710144
36,471164.723535712,4443015.52280956,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-04",0.391644686460495,0.601522207260132,0.14,0.25,0.58,6178,0,NA,0,0,"2019-05-20",NA,0,"2019-05-01",45,469528,35684128,0.0548302561044693,0.0842131090164184
38,471304.331400933,4444201.52766893,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-04",0.375321835279465,0.747323513031006,0.05,0.25,0.72,6240,0,NA,0,0,"2019-06-14",NA,0,"2019-04-19",33,474240,36042240,0.0187660917639732,0.0373661756515503
39,471664.394161748,4444889.22805791,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-04",0.462704926729202,0.991794645786285,0.29,0.14,0.42,6325,0,NA,0,0,NA,NA,0,"2019-03-22",5,480700,36533200,0.134184428751469,0.287620447278023
40,472288.413679698,4444768.8185154,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-04",0.394598603248596,0.962037920951843,0.33,0.01,0.42,6470,0,NA,0,0,"2019-06-16",NA,0,"2019-03-29",12,491720,37370720,0.130217539072037,0.317472513914108
41,472391.677972134,4444288.83213878,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-04",0.419779598712921,0.941839039325714,0.4,0.01,0.4,6713,0,NA,0,0,"2019-05-04",NA,0,"2019-04-01",15,510188,38774288,0.167911839485168,0.376735615730286
42,474061.732307326,4429605.16132538,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.301558196544647,0.812899768352509,0.51,0.01,0.28,7454,0,"2019-06-16",0,0,NA,NA,0,"2019-04-14",28,566504,43054304,0.15379468023777,0.414578881859779
43,474217.716557536,4430077.90125056,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.22045037150383,0.0657583847641945,0.29,0.04,0.47,7559,0,"2019-06-15",0,0,NA,NA,0,"2019-05-05",49,574484,43660784,0.0639306077361107,0.0190699315816164
44,474507.651691554,4430449.4132784,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.292738229036331,0.00235290825366974,0.41,0.07,0.38,7579,0,NA,0,0,NA,NA,0,"2019-05-12",56,576004,43776304,0.120022673904896,0.000964692384004593
45,475193.814333798,4431395.34962879,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.327281981706619,0.00205072993412614,0.43,0,0.37,7736,0,"2019-06-26",0,0,NA,NA,0,"2019-05-16",60,587936,44683136,0.140731252133846,0.00088181387167424
46,474943.451099295,4430919.45918153,"2019-03-17",76,3,TRUE,"reconyx","2019-05-05",0.306753695011139,0.077203094959259,0.11,0.15,0.71,7595,0,"2019-06-28",0,0,NA,NA,0,"2019-05-12",56,577220,43868720,0.0337429064512253,0.00849234044551849
47,473944.869751219,4430392.93936144,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.296358555555344,0.642152011394501,0.27,0.12,0.53,7756,0,"2019-06-08",0,0,NA,NA,0,"2019-04-18",32,589456,44798656,0.0800168099999428,0.173381043076515
49,473060.278051153,4430862.85657797,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.0903166681528091,0.00497651053592563,0.15,0.32,0.69,8048,0,"2019-06-09",0,0,NA,NA,0,"2019-05-11",55,611648,46485248,0.0135475002229214,0.000746476580388844
51,473011.589760438,4429862.65518442,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.280380070209503,0.591691136360168,0.19,0.15,0.57,7497,0,"2019-06-10",0,0,NA,NA,0,"2019-04-22",36,569772,43302672,0.0532722133398056,0.112421315908432
52,472156.563651556,4430228.68329321,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.157842695713043,0.142573535442352,0.27,0.07,0.42,7530,0,"2019-06-12",0,0,NA,NA,0,"2019-05-02",46,572280,43493280,0.0426175278425217,0.0384948545694351
53,469943.268518131,4431893.90199945,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.344086080789566,0.527547419071198,0.19,0.58,0.68,7953,0,NA,0,0,NA,NA,0,"2019-05-02",46,604428,45936528,0.0653763553500176,0.100234009623528
54,470175.678318467,4432005.20018076,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.222731858491898,0.00310255074873567,0.22,0.03,0.66,7874,0,NA,0,0,NA,NA,0,"2019-05-18",62,598424,45480224,0.0490010088682175,0.000682561164721847
56,471405.207551758,4431229.2958314,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-05",0.174075946211815,0.00634974101558328,0.12,0.51,0.79,7415,0,NA,0,0,NA,NA,0,"2019-05-09",53,563540,42829040,0.0208891135454178,0.000761968921869993
57,476418.334196416,4434089.12096484,"2019-03-17",76,3,TRUE,"reconyx","2019-05-13",0.204023614525795,0.0581232793629169,0.12,0.2,0.68,7349,0,"2019-06-18",0,0,NA,NA,0,"2019-05-05",49,558524,42447824,0.0244828337430954,0.00697479352355003
58,476039.862969375,4437614.7759461,"2019-03-17",76,3,TRUE,"reconyx","2019-05-13",0.281612813472748,0.800958454608917,0.08,0.15,0.74,7119,0,"2019-06-19",0,0,NA,NA,0,"2019-04-13",27,541044,41119344,0.0225290250778198,0.0640766763687134
60,474910.929889099,4437472.13694869,"2019-03-17",76,3,TRUE,"reconyx","2019-05-13",0.00579986954107881,0.0436961650848389,0.19,0.08,0.57,7175,0,NA,0,0,NA,NA,0,"2019-05-03",47,545300,41442800,0.00110197521280497,0.00830227136611938
61,474448.244712273,4437313.96195468,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-13",0.235910415649414,0.214873135089874,0.03,0.19,0.81,7418,0,NA,0,0,"2019-05-13",NA,0,"2019-05-01",45,563768,42846368,0.00707731246948242,0.00644619405269623
64,476439.416660023,4436017.55487851,"2019-03-17",76,3,TRUE,"reconyx","2019-05-13",0.284964561462402,0.477646261453629,0.05,0.38,0.78,7421,0,"2019-06-15",0,0,NA,NA,0,"2019-04-26",40,563996,42863696,0.0142482280731201,0.0238823130726814
68,475212.856307668,4440068.17140277,"2019-03-17",76,3,TRUE,"reconyx","2019-05-14",0.308749675750732,0.802835822105408,0.27,0,0.44,6988,0,NA,0,0,NA,NA,0,"2019-04-14",28,531088,40362688,0.0833624124526978,0.21676567196846
70,475099.516850295,4441522.45223653,"2019-03-17",76,3,TRUE,"reconyx","2019-05-14",0.314012974500656,0.750268518924713,0.25,0.09,0.52,7139,0,NA,0,0,NA,NA,0,"2019-04-19",33,542564,41234864,0.078503243625164,0.187567129731178
75,474303.977306359,4444344.47723311,"2019-03-17",76,3,TRUE,"reconyx","2019-05-14",0.215511739253998,0.270711034536362,0.3,0.03,0.33,6765,0,NA,0,0,NA,NA,0,"2019-05-01",45,514140,39074640,0.0646535217761993,0.0812133103609085
77,473060.592436908,4444249.01647345,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-14",0.346184700727463,0.857212603092194,0.24,0.07,0.51,6886,0,NA,0,0,NA,NA,0,"2019-04-10",24,523336,39773536,0.0830843281745911,0.205731024742126
81,478196.133642699,4431003.55389124,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-14",0.231093809008598,6.58476710668765e-06,0.28,0.17,0.31,7956,0,NA,0,0,NA,NA,0,"2019-05-19",63,604656,45953856,0.0647062665224075,1.84373478987254e-06
83,479005.044090071,4430367.40261498,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-14",0.309300065040588,0.305117547512054,0.33,0.08,0.4,8146,0,NA,0,0,NA,NA,0,"2019-05-09",53,619096,47051296,0.102069021463394,0.100688790678978
85,479497.52637498,4431170.97041472,"2019-03-17",76,3,TRUE,"cuddeback","2019-05-14",0.155584499239922,0.00133554253261536,0.25,0.45,0.55,8396,0,NA,0,0,NA,NA,0,"2019-05-23",67,638096,48495296,0.0388961248099804,0.000333885633153841
